"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"59301675822886914","59299696098811905","5614412","2011-04-16 17:06:35 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@mykola @iowahawkblog @xenijardin My guess is Vegas and Atlantic City lobbying firms are behind  shutting down Internet poker.","","","",""
"59097656697438208","","","2011-04-16 03:35:53 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at The Creek and The Cave (10-93 Jackson Ave., 11th Street, Long Island City) w/ 2 others http://4sq.com/ectTRU","","","",""
"59061725374332929","","","2011-04-16 01:13:07 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Bohemian Hall and Beer Garden (29-19 24th Ave, btw 29th and 31st Sts, Astoria) w/ 2 others http://4sq.com/i63cbY","","","",""
"59017170302152704","","","2011-04-15 22:16:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","somebody's gotta do it.  Better you than me.  “@LATEBLOOMLANCE: That's it! I'm bringing parachute pants back...”","","","",""
"58996651716648960","58996170743222272","218207347","2011-04-15 20:54:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@LATEBLOOMLANCE I'm heading to the Astoria Beer Garden tonight if you want to head out to Queens","","","",""
"58995915905699840","58191716481638400","218207347","2011-04-15 20:51:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@LATEBLOOMLANCE Why are you here? Do you have a show?","","","",""
"58945041070178304","","","2011-04-15 17:29:27 +0000","<a href=""http://bitly.com"" rel=""nofollow"">bitly bitlink</a>","Happy Friday, all!  Have you played with TCBMT? Random tweet fun.  Mine here: http://bit.ly/cjFriday","","","",""
"58935428845289472","","","2011-04-15 16:51:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New catchphrase?
Tons of so true. — http://thatcan.be/my/next/tweet","","","",""
"58896199926816768","","","2011-04-15 14:15:22 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @deadeyejedi: @jimmylittle seriously, what happened to ""don't sweat it""? U and steve rock! Any news at all? #jimmylittleismyhomeboy","58302273591324672","136774633","2011-04-13 22:55:19 +0000",""
"58534494206050304","","","2011-04-14 14:18:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","tons of hate for iPhone and WinPhone7 shipping without copy/paste.Little about RIM shipping Playbook with no email. #FightingIrrelevance","","","",""
"58533561795493889","","","2011-04-14 14:14:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Check out @theflyguy's ATW interview about flying peeps.  Good stuff.

http://t.co/zx0E2Hv","","","","http://bit.ly/flyguyATW"
"58532921249767425","","","2011-04-14 14:11:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jdalrymple: So let me get this straight. RIM bet the company on a product that doesn't do email? And that's the strategy?","58532289755357184","12131132","2011-04-14 14:09:20 +0000",""
"58530302481543169","","","2011-04-14 14:01:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jlouderb: With ""partner"" co-opted as a relationship term, it can make for some awkward business situations.  Do you work together or ...","58529137899483138","2800521","2011-04-14 13:56:48 +0000",""
"58521250540163072","","","2011-04-14 13:25:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ClaytonMorris: The Blackberry Playbook tablet ships without email, calendar, and contacts applications. It does ship with a sundial  ...","58519338231152641","14331688","2011-04-14 13:17:52 +0000",""
"58214143685177344","","","2011-04-13 17:05:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","#TED link: http://t.co/T1byN31 -- @ebertchicago","","","","http://blog.ted.com/2011/04/13/remaking-my-voice-roger-ebert-on-ted-com/"
"58213834258784256","","","2011-04-13 17:03:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","If you ever think no one is listening, or think that technology is ruining the world, watch @ebertchicago at #TED.  It will change your mind","","","",""
"58159594110844928","58158001013526528","18449063","2011-04-13 13:28:22 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@delilahlove214 Also check out Park Slope.  Just stay near a train stop that is not the G.  The G is very sporadic...","","","",""
"58151811265208322","58150660977344512","101644869","2011-04-13 12:57:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jaimekrisha - for the last time,  I'm from VIRGINIA. West Virginia is like a different world.","","","",""
"57985006416568321","","","2011-04-13 01:54:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Twitter brain: I'm looking for some good documentaries to add to my Netflix streaming queue. Make me think!

And..........Go!

#lazyass","","","",""
"57983507087114240","57846119719383040","136774633","2011-04-13 01:48:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@deadeyejedi parking lot movie is a go.  Quirky and entertaining when super smart grad students sit in a parking attendant booth.","","","",""
"57645265661857792","","","2011-04-12 03:24:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Just watched ""The Parking Lot Movie"" on Netflix. Brilliant documentary. --Just because you know my job, doesn't mean you know my life.--","","","",""
"57628709838008320","","","2011-04-12 02:18:49 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @jasonfried: Automatic e-mail footers are not just annoying, they are legally useless: http://www.economist.com/node/18529895","57620807760879616","14372143","2011-04-12 01:47:25 +0000",""
"57627344269094913","","80998204","2011-04-12 02:13:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Just wait 'til she gets an agent...

@real_genevieve: A convo btwn me & my 3yr old lady
[...]
B: I CAN'T WORK UNDER THESE CONDITIONS!","","","",""
"57574905226604544","","","2011-04-11 22:45:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shopping done. One week of sensibly farmed and portioned #Paleo food. Now I'm hungry. #GladWareRocks http://t.co/LHTS3EL","","","","http://yfrog.com/h8g0cdj"
"57534831931817985","","","2011-04-11 20:05:47 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Fresh and local-ish. (@ Atlantic Fruits & Vegetables) http://4sq.com/fJGGlH","","","",""
"57531196036493313","","","2011-04-11 19:51:20 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Some nice organic fair-trade whole bean goodness. (@ Two For The Pot) http://4sq.com/gwoECm","","","",""
"57529666529013760","","","2011-04-11 19:45:16 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Getting a pair of Vibram FiveFingers! (@ Super Runners Shop) http://4sq.com/e0o2Fn","","","",""
"57521908220051456","","","2011-04-11 19:14:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It's warm today!!  Getting some healthy organic shopping in before it starts raining tomorrow.  #paleo #primal","","","",""
"56944247621943297","","","2011-04-10 04:59:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Just watched Network again on Netflix. Damn good movie, and great commentary on sensationalist journalism.  A classic.  Thanks, Lumet.","","","",""
"56567362941497347","","","2011-04-09 04:01:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I may or not be addicted to #hgtv 's House Hunters International. Someone give me an endorsement deal so I can move to Belize.","","","",""
"56524411922165760","","","2011-04-09 01:10:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @RepSpeier: Today a GOP Senator said 90 pct of what Planned Parenthood does is abortion. It's 3 pct. He gets the ""pants on fire"" awar ...","56500215842213889","24913074","2011-04-08 23:34:35 +0000",""
"56524125639950336","","","2011-04-09 01:09:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ebertchicago: ""I couldn’t find a sippy cup without Winnie the Fucking Pooh or My Little Goddam Pony on it."" http://bit.ly/fyHT3y","56499250707697664","79797834","2011-04-08 23:30:45 +0000",""
"56380414675263488","","","2011-04-08 15:38:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Helping friends move today.  There better be cocktails at the end of this. #AltruismThroughAlcohol","","","",""
"56091728842719232","","258189183","2011-04-07 20:31:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@TheBugDog is out of surgery & awake.Vet says she can still have real food even with half of her teeth gone. Maybe I'll get her a #GoldGrill","","","",""
"56084806529847296","","","2011-04-07 20:03:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @danfrakes: Best. Billboard. Ever. http://bit.ly/dHKEPA","56074599389073408","8259712","2011-04-07 19:23:20 +0000",""
"56083977810870272","","","2011-04-07 20:00:36 +0000","<a href=""http://seesmic.com/seesmic_desktop/sd2"" rel=""nofollow"">Seesmic Desktop</a>","For those of you wondering: Yes, my dog has a Twitter account.  And she's more interesting than @CharlieSheen.","","","",""
"56083760600453120","","","2011-04-07 19:59:45 +0000","<a href=""http://seesmic.com/seesmic_desktop/sd2"" rel=""nofollow"">Seesmic Desktop</a>","Instead of taking my spring Road Trip, @TheBugDog is getting 6 teeth pulled. Come visit me. I have a nearly toothless dog and a nice sofa.","","","",""
"55761792487530497","","","2011-04-06 22:40:21 +0000","<a href=""http://seesmic.com/seesmic_desktop/sd2"" rel=""nofollow"">Seesmic Desktop</a>","Checking out @seesmic Desktop this week.  Do you think it's better than #tweetdeck?","","","",""
"55411848526307328","","","2011-04-05 23:29:48 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","So far, this new Twitter thing is working swimmingly.  Makes me miss the #FailWhale http://twitpic.com/4hdxaz","","","",""
"55410567908827136","","","2011-04-05 23:24:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I was taking the week off!  RT @orgasMAC: I'm spying @MikeAesif and Thad in this Moose episode but no sign of @jimmylittle so far!  LOL","","","",""
"55288819875975168","","","2011-04-05 15:20:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","After a harrowing weekend of kitchen repairs due to a leaky dishwasher, I'm back to real life today. Gym, dog, learn something new. #goodDay","","","",""
"55287055399391233","","","2011-04-05 15:13:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CaliLewis: Weather app wouldn't update. Had to determine if I needed a jacket the old fashioned way. By walking outside.","55286549574721536","774096","2011-04-05 15:11:55 +0000",""
"55285754250805248","","","2011-04-05 15:08:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @TheDailyShow: Transocean executives receive bonuses after the worst oil spill in U.S. history.  http://bit.ly/ib1iKf #DailyShow","55224678226210816","158414847","2011-04-05 11:06:03 +0000",""
"55026265589161985","54768471849967616","7548842","2011-04-04 21:57:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kcase Thanks for the reply. This is why I love #omni stuff!  You guys rock.","","","",""
"55025805763424257","","","2011-04-04 21:55:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear Guy-who-left-the-red-washcloth-in-the-washing-machine:  Thanks for the pink towels.","","","",""
"54746747955707904","","7548842","2011-04-04 03:26:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@kcase @OmniFocus:  How about some @textexpander support in the next iOS version?  Pretty please? Productivity tag-team champions!","","","",""
"54669530353512449","54649042419974144","101644869","2011-04-03 22:20:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jaimekrisha @educationisfun don't you think I'd know iPad news first?","","","",""
"54569198839541760","","15731368","2011-04-03 15:41:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HowardKurtz I'm digging the new #ReliableSources graphics! Looks less ""republican v. democrat"" ""red v. blue"" of the old set.","","","",""
"54405735169261568","","","2011-04-03 04:51:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","If @CaGugino wasn't so hot, I would have never made it through ""The Watchmen"". #LongestMovieEver","","","",""
"54255792550977536","","","2011-04-02 18:56:03 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","If you have an #ipad and #TimeWarnerCableApp, you can now watch #hgtv live!  Please be careful if you're watching on the loo.","","","",""
"53625170685988865","","","2011-04-01 01:10:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Both of those are plumbing issues, jerky.  RT @EducationIsFun: ...calls himself a carpenter...Result: leaky dishwasher and sink.","","","",""
"53609805646004224","","","2011-04-01 00:09:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","For the record, I'm taking off of Twitter until April 2.  I'm already annoyed by Australian April Fools jokes. And Americans are less funny.","","","",""
"53608479411290112","","","2011-04-01 00:03:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @kennethn: Hint: if you're not funny the other 364 days of the year, there's a good chance your April Fool's ""joke"" isn't funny either.","53584661229731840","17106845","2011-03-31 22:29:13 +0000",""
"53554781326807040","","","2011-03-31 20:30:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm assuming now that the Bronx Zoo Cobra has been retrieved, Twitter can return to what is known for:  News and Truthiness.

and Bieber.","","","",""
"53480359043674112","","","2011-03-31 15:34:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I know the feeling.  RT @SteveMartinToGo: Decided to stay home from work today, then realized I don’t have any work.","","","",""
"53479933481189376","","","2011-03-31 15:33:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jaketapper: What would candidate Obama say if Bush's jobs/competitiveness adviser ran a company that outsourced + paid $0 in taxes o ...","53473523955544064","14529929","2011-03-31 15:07:36 +0000",""
"53275792628662272","","","2011-03-31 02:01:53 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Eartha Kitt all the way! RT @ClaytonMorris: I contend that Lee Meriwether is the worst of the 1960's Catwomen. #Batman #GrizzlyBearCafe","","","",""
"53136682232451072","","","2011-03-30 16:49:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Google gets intense privacy audits for 20 years, thanks to botched Buzz launch.  http://t.co/dOknJmI","","","","http://1.usa.gov/cjGoogle"
"53127366054125569","","","2011-03-30 16:12:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://t.co/r73r5en  
This is a long one, folks.  But at least it's really nerdy. #GTD #workflow #OCD #GoOutsideAndPlay","","","","http://bit.ly/WorkflowOpusOrFindYourHammer"
"53126577382359040","","","2011-03-30 16:08:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sorry about incomplete links being tooted.  Squarespace likes to spit out a link while I'm still writing.  Turning off the auto-tweet...","","","",""
"52941543249678336","","","2011-03-30 03:53:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Radical Islamist Atheists.  Watch out!!  http://t.co/7jUJj0G","","","","http://channeljimmy.com/blog/2011/3/29/radical-islamist-atheists.html"
"52932805423935488","","","2011-03-30 03:18:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @thetedsaid: @jimmylittle Why would they make an article about ADHD so LONG?! (I got thru half before the ads on the side got me...","52776608129495040","35031466","2011-03-29 16:58:18 +0000",""
"52932759659888640","52900443587751936","80998204","2011-03-30 03:18:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@real_genevieve could be worse.  At least you're not ordinary.","","","",""
"52925443795456001","","","2011-03-30 02:49:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Photography is not a crime!  Is it?  http://t.co/Zwkf2Cp","","","","http://www.good.is/post/point-and-shoot-is-it-legal-to-take-pictures-of-factory-farms/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+good%2Flbvp+%28GOOD+Main+RSS+Feed%29&utm_content=Google+Reader"
"52918119043313664","","","2011-03-30 02:20:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Buy This Album Right Now!  (It's only $3 and it's totally worth it.)  http://t.co/lOZCgjq","","","","http://www.amazon.com/gp/product/B0048PU7TC/ref=as_li_ss_tl?ie=UTF8&tag=jimmlitt-20&linkCode=as2&camp=1789&creative=390957&creativeASIN=B0048PU7TC"
"52755133599186945","","","2011-03-29 15:32:58 +0000","<a href=""http://omz-software.com/newsstand"" rel=""nofollow"">NewsRack</a>","Hey iOS/Android devs: looking for new app ideas? The Internet Wishlist http://is.gd/qAwnBM","","","",""
"52754046704033793","","","2011-03-29 15:28:39 +0000","<a href=""http://omz-software.com/newsstand"" rel=""nofollow"">NewsRack</a>","ADHD much?  I was reading this article...  Pony! http://is.gd/qqcAmX","","","",""
"52500303848816640","","","2011-03-28 22:40:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What does $2100 in witty tshirts look like?  This. #SpringClosetPurge #GoodwillWins http://t.co/Ahtn20b","","","","http://yfrog.com/gzwmbvkj"
"52140880139792384","","","2011-03-27 22:52:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Usually. Not this time, of course. @jcan16: Otterbox?","","","",""
"52137949344694272","","","2011-03-27 22:40:30 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","For the record, dropping an iPhone4 down a flight of concrete steps does not end well.  Just sayin'   http://t.co/WcPCoci","","","","http://twitpic.com/4e2qnh"
"51856601140826112","","","2011-03-27 04:02:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Greatest American Hero season one on Hulu Plus.  Best/worst Saturday night ever.","","","",""
"51814266025689088","","","2011-03-27 01:14:18 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@smdap Yes, paid version.  @orgasMAC  me too.   

y'all ping me on #WordsWithFriends thejimmylittle","","","",""
"51811577183207424","","","2011-03-27 01:03:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","that is so true.  worst part:  he's 7 feet away from me. “@jcan16: #uneedtogetoutmore","","","",""
"51811042329763840","","","2011-03-27 01:01:29 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","just killed @EducationIsFun at #WordsWithFriends.  119 points for Quag.   http://t.co/mvsAYVP","","","","http://twitpic.com/4dpep0"
"51803857126297600","51801869923790848","32689636","2011-03-27 00:32:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Krazyowl50 not yet!","","","",""
"51803718655553536","","","2011-03-27 00:32:23 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","best TV family ever.  #DearGenevieve @real_genevieve @jaimekrisha @jcan16 @LATEBLOOMLANCE @MikeAesif @ealvrz","","","",""
"51803175895826432","","","2011-03-27 00:30:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","if you look close at the Murphy bed leg hole, you'll see a little Beardo in there... #DearGenevieve","","","",""
"51801406872629248","","","2011-03-27 00:23:12 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GONG!!!!!!!! #DearGenevieve","","","",""
"51799797576904704","","","2011-03-27 00:16:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @jcan16: I'm gonging this live tweet session right now!! RT @real_genevieve: Butala Emoporium in Queens, NY. one of my favs fo'eva'!! ...","51799330432106497","135568764","2011-03-27 00:14:57 +0000",""
"51799276254265344","","","2011-03-27 00:14:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","the trash table may not have been a TV set-up, but that high-5 was.  #DearGenevieve","","","",""
"51798825316253696","","","2011-03-27 00:12:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jimmy cam!  fun fact:  Most of the time lapses on #DearGenevieve are on my iPhone.  True story.","","","",""
"51798472046804993","","80998204","2011-03-27 00:11:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@real_genevieve I vote we always get an RV and multiple iPads. #DearGenevieve","","","",""
"51798021167521792","","","2011-03-27 00:09:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","one man's trash is basic cable's treasure.  “@LATEBLOOMLANCE: @real_genevieve trash picker!!!!”","","","",""
"51797197175533568","","","2011-03-27 00:06:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","but only 12 degrees outside.  “@real_genevieve: It was 95 degrees in that damn loft with those can lights! lawd #deargenevieve”","","","",""
"51795686907318272","","80998204","2011-03-27 00:00:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@real_genevieve and I are live-tweeting tonight's #DearGenevieve Tune in right now!  #HGTV","","","",""
"51758727732277248","","","2011-03-26 21:33:36 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","By ""the girls"", I mean @jaimekrisha  and @jcan16. They get the week off while @real_genevieve @LATEBLOOMLANCE @MikeAesif and I max the Maxi","","","",""
"51758309543383040","","","2011-03-26 21:31:57 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","#earthhour starts at 8:30. New #DearGenevieve is at 8. It's like the Earth NEEDS you to watch our show. Tonight, we do one for the girls.","","","",""
"51319481166872576","","","2011-03-25 16:28:12 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I want to pay taxes like a corporation. http://t.co/SJPQyOm #ChangeYouCanBelieveInMyAss","","","","http://nyti.ms/eyliJD"
"50647152518639616","","","2011-03-23 19:56:36 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","The New York Times Is Delusional http://bit.ly/fItEwm","","","",""
"50608828697423873","","","2011-03-23 17:24:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @SkylarEC: In just 20 years, we went from The Beatles' breakup to Nirvana's Nevermind. 20 years later, we're now at Rebecca Black's F ...","50490910978486274","5722292","2011-03-23 09:35:45 +0000",""
"50606787820388352","","","2011-03-23 17:16:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just upgraded MacBook Pro to SSD/Hard Drive combo.  Screaming fast.  http://t.co/PeCKcbD  Will post videos soon. #OneDockIconBounce","","","","http://lifehacker.com/#!5541774/how-to-install-a-solid+state-drive-in-your-macbook"
"50536309546164224","50471150836391936","652193","2011-03-23 12:36:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@parislemon re: Amazon Tablet -- couldn't agree more - http://t.co/uK7mnyc","","","","http://www.channeljimmy.com/blog/2011/3/14/amazons-trojan-horse.html"
"50415758668337152","","","2011-03-23 04:37:08 +0000","<a href=""http://omz-software.com/newsstand"" rel=""nofollow"">NewsRack</a>","As a persistent pencil chewer, I love this idea... Superb Idea: The Edible Pen http://is.gd/RD3K7a","","","",""
"50414862404292608","","","2011-03-23 04:33:34 +0000","<a href=""http://omz-software.com/newsstand"" rel=""nofollow"">NewsRack</a>","Great InfoGraphic of the CoC's truth;  terrible organization.   -  The U.S. Chamber Doesn't Speak For Me http://is.gd/DBzne0","","","",""
"50411784712093696","50293599799218178","15536076","2011-03-23 04:21:20 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","@hitechjeff @gruber absolutely agree.  http://www.channeljimmy.com/blog/2011/3/14/amazons-trojan-horse.html","","","",""
"50404996734386176","","","2011-03-23 03:54:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @GirlDictionary: I hate liars, cheaters, bad friends, and negativity. I want to be happy, I don't need people making my life miserable.","50379195381055488","76873978","2011-03-23 02:11:50 +0000",""
"50382886376968192","","","2011-03-23 02:26:30 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","well, not the hat. That's odd. “@RustinBieber: I bet you anything @jimmylittle and @urbanrhino own all this crap.....http://t.co/JgT79cu”","","","","http://tinyurl.com/6z4x8wo"
"50381067328290816","","","2011-03-23 02:19:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @biorhythmist: Yes I'm sure you are perfectly qualified but instead of saying ""Oh Ess Ecks"" over and over can you just stab me in the ...","50369320823439361","8067082","2011-03-23 01:32:36 +0000",""
"50380613177446400","","","2011-03-23 02:17:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @real_genevieve: Canada, u got this epi before u.s did bravo! My favRT @erinfeiner Canadian hgtv's episode is making me cry Beautiful ...","50370021070880770","80998204","2011-03-23 01:35:23 +0000",""
"50246999894794241","","","2011-03-22 17:26:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Rock Star. “@LATEBLOOMLANCE: Check out the new video ""Streets of Philly"" from Theotis Joe feat. Latebloom. #musicvideo
http://t.co/UsVLhjs”","","","","http://www.youtube.com/watch?v=EPBffYOMOds&feature=youtube_gdata_player"
